1103,45111
1104,45112
1105,45113
1106,45114
1107,45103
1108,45104
1109,45155
1110,45156
1111,45157
1112,45158
1113,45159
1114,45131
1115,45241
1116,45239
1117,45238
1118,45240
1119,45029
1120,45030
1121,45031
1122,45032
1123,45033
1124,45310
1125,45152
1126,45154
1127,45153
1128,45151
1129,44026
1130,44032
1131,44041
1132,44064
1133,44801
1134,44802
1135,44803
1136,44008
1137,44009
1138,44010
1139,44011
1140,44007
1141,44023
1142,44024
1143,44022
1144,44033
1145,44034
1146,44035
1147,44060
1148,44066
1149,44042
1150,44043
1151,44044
1152,44065
1153,44508
1154,44517
1155,44804
1156,44805
1157,44012
1158,44013
1159,44014
1160,44015
1161,44016
1162,44522
1163,44509
1164,44036
1165,44037
1166,44038
1167,44039
1168,44040
1169,44061
1170,44045
1171,44046
1172,44047
1173,44048
1174,44049
1175,44067
1176,44518
1177,44806
1178,44807
1179,44808
1180,44809
1181,44810
1182,44017
1183,44018
1184,44019
1185,44020
1186,44021
1187,44523
1188,44001
1189,44002
1190,44003
1191,44004
1192,44005
1193,44118
1194,44121
1195,44130
1196,44127
1197,44073
1198,44062
1199,44139
1200,44140
1201,44138
1202,44050
1203,44051
1204,44052
1205,44053
1206,44054
1207,44068
1208,44076
1209,44077
1210,44078
1211,44079
1212,44080
1213,44510
1214,44511
1215,44512
1216,44513
1217,44514
1218,44519
1219,44811
1220,44812
1221,44027
1222,44028
1223,44029
1224,44030
1225,44031
1226,44524
1227,44525
1228,44526
1229,44527
1230,44071
1231,44501
1232,44550
1233,44552
1234,44551
1235,44549
1236,44126
1237,44124
1238,44125
1239,44123
1240,44055
1241,44056
1242,44057
1243,44058
1244,44059
1245,44069
1246,44081
1247,44082
1248,44083
1249,44084
1250,44085
1251,44515
1252,44556
1253,44555
1254,44554
1255,44553
1256,44530
1257,44129
1258,44128
1259,44529
1260,44122
1261,44502
1262,44504
1263,44505
1264,44171
1265,44078
1266,44080
1267,44079
1268,44077
1269,46232
1270,46233
1271,46134
1272,46136
1273,46235
1274,46237
1275,46236
1276,46158
1277,46234
1278,46176
1279,46154
1280,46817
1281,46108
1282,46109
1283,46110
1284,46111
1285,46001
1286,46002
1287,46165
1288,46127
1289,46166
1290,46122
1291,46274
1292,46272
1293,46273
1294,46816
1295,46817
1296,46818
1297,46137
1298,46271
1299,46299
1300,46249
1301,46182
1302,46184
1303,46183
1304,46126
1305,46192
1306,46148
1307,46159
1308,46270
1309,46248
1310,46269
1311,46112
1312,46113
1313,46114
1314,46115
1315,46116
1316,46167
1317,46168
1318,46008
1319,46009
1320,46010
1321,46123
1322,46281
1323,46284
1324,46282
1325,46283
1326,46819
1327,46820
1328,46128
1329,46139
1330,46254
1331,46252
1332,46253
1333,46251
1334,46185
1335,46186
1336,46155
1337,46203
1338,46149
1339,46277
1340,46278
1341,46279
1342,46003
1343,46004
1344,46005
1345,46006
1346,46007
1347,46169
1348,46170
1349,46171
1350,46172
1351,46173
1352,46011
1353,46012
1354,46124
1355,46243
1356,46245
1357,46244
1358,46242
1359,46821
1360,46822
1361,46823
1362,46824
1363,46825
1364,46103
1365,46105
1366,46106
1367,46107
1368,46140
1369,46295
1370,46293
1371,46294
1372,46292
1373,46812
1374,46191
1375,46187
1376,46188
1377,46190
1378,46189
1379,46156
1380,46285
1381,46287
1382,46286
1383,46204
1384,46150
1385,46163
1386,46288
1387,46291
1388,46289
1389,46290
1390,46194
1391,46195
1392,46196
1393,46197
1394,46198
1395,46117
1396,46118
1397,46119
1398,46120
1399,46121
1400,46174
1401,46175
1402,46013
1403,46014
1404,46015
1405,46016
1406,46017
1407,46135
1408,46231
1409,46229
1410,46228
1411,46230
1412,46826
1413,46827
1414,46828
1415,46829
1416,46830
1417,46104
1418,46141
1419,46142
1420,46143
1421,46144
1422,46145
1423,46813
1424,46801
1425,46802
1426,46803
1427,46804
1428,46805
1429,46256
1430,46255
1431,46258
1432,46257
1433,46153
1434,46260
1435,46261
1436,46259
1437,46262
1438,46264
1439,46266
1440,46265
1441,46263
1442,46199
1443,46200
1444,46201
1445,46202
1446,46205
1447,46129
1448,46130
1449,46131
1450,46132
1451,46133
1452,46018
1453,46019
1454,46020
1455,46021
1456,46022
1457,46146
1458,46268
1459,46275
1460,46267
1461,46276
1462,46814
1463,46855
1464,46857
1465,46856
1466,46854
1467,46806
1468,46808
1469,46809
1470,46338
1471,46196
1472,46198
1473,46197
1474,46195
1475,47201
1476,47203
1477,47215
1478,47225
1479,47401
1480,47201
1481,47213
1482,47214
1483,47215
1484,47217
1485,47244
1486,47221
1487,47222
1488,47223
1489,47203
1490,47210
1491,47404
1492,47218
1493,47225
1494,47216
1495,47242
1496,47243
1497,47224
1498,47230
1499,47209
1500,47211
1501,47403
1502,47219
1503,47250
1504,47227
1505,47260
1506,47406
1507,47407
1508,47249
1509,47205
1510,47409
1511,47410
1512,47246
1513,47212
1514,47226
1515,47228
1516,47231
1517,47206
1518,47207
1519,47208
1520,47408
1521,48501
1522,48533
1523,48502
1524,48503
1525,48508
1526,48509
1527,48511
1528,48510
1529,48513
1530,48512
1531,48514
1532,48515
1533,48504
1534,48522
1535,48523
1536,48525
1537,48524
1538,48527
1539,48526
1540,48301
1541,48302
1542,48303
1543,48309
1544,48310
1545,48312
1546,48311
1547,48314
1548,48313
1549,48304
1550,48321
1551,48322
1552,48324
1553,48323
1554,48326
1555,48325
1556,48305
1557,48801
1558,48832
1559,48802
1560,48803
1561,48809
1562,48810
1563,48812
1564,48811
1565,48814
1566,48813
1567,48815
1568,48808
1569,48837
1570,48840
1571,48843
1572,48816
1573,48804
1574,48836
1575,48839
1576,48842
1577,48835
1578,48838
1579,48841
1580,48805
1581,48032
1582,48001
1583,48002
1584,48003
1585,48007
1586,48008
1587,48010
1588,48009
1589,48012
1590,48011
1591,48013
1592,48014
1593,48006
1594,48021
1595,48022
1596,48024
1597,48023
1598,48026
1599,48025
1600,48004
1601,30405
1602,30502
1603,30491
1604,30417
1605,30401
1606,30503
1607,30504
1608,30505
1609,30492
1610,30493
1611,30506
1612,30507
1613,30425
1614,30405
1615,30460
1616,30494
1617,30466
1618,30495
1619,30495
1620,30495
1621,30428
1622,30402
1623,30457
1624,30406
1625,30497
1626,30498
1627,30419
1628,30459
1629,30449
1630,30449
1631,30449
1632,30508
1633,30434
1634,30461
1635,30509
1636,30425
1637,30418
1638,30458
1639,30435
1640,30473
1641,30430
1642,30426
1643,30500
1644,30501
1645,30452
1646,30468
1647,30450
1648,30496
1649,30429
1650,30424
1651,30471
1652,30475
1653,30451
1654,30499
1655,30431
1656,30439
1657,30407
1658,30470
1659,30453
1660,30472
1661,30454
1662,30440
1663,30436
1664,30469
1665,30447
1666,30448
1667,30444
1668,30443
1669,30445
1670,30427
1671,30437
1672,30438
1673,30442
1674,30441
1675,30446
1676,33863
1677,30476
1678,30477
1679,30480
1680,31004
1681,31005
1682,31008
1683,31052
1684,31013
1685,31008
1686,31015
1687,31048
1688,31009
1689,31046
1690,31051
1691,31051
1692,31051
1693,31040
1694,31014
1695,31045
1696,31002
1697,31012
1698,31047
1699,31019
1700,31050
1701,31058
1702,31041
1703,31041
1704,31041
1705,31037
1706,31007
1707,31044
1708,31010
1709,31049
1710,31017
1711,31020
1712,31057
1713,31042
1714,31043
1715,31040
1716,31006
1717,31055
1718,31059
1719,31003
1720,31024
1721,31017
1722,31039
1723,31018
1724,31054
1725,31029
1726,31028
1727,31030
1728,31011
1729,31056
1730,31038
1731,31025
1732,31060
1733,31021
1734,31053
1735,31035
1736,31036
1737,31032
1738,31031
1739,31033
1740,31061
1741,31022
1742,31023
1743,31027
1744,31026
1745,31063
1746,31034
1747,31062
1748,31067
1749,31409
1750,31401
1751,31403
1752,31407
1753,31405
1754,31402
1755,31451
1756,31404
1757,31452
1758,31408
1759,31453
1760,31462
1761,31462
1762,31462
1763,31461
1764,31416
1765,31458
1766,31413
1767,31454
1768,31419
1769,31422
1770,31457
1771,31417
1772,31450
1773,31450
1774,31450
1775,31446
1776,31425
1777,31455
1778,31424
1779,31456
1780,31414
1781,31423
1782,31463
1783,31445
1784,31449
1785,31444
1786,31448
1787,31466
1788,31467
1789,31430
1790,31420
1791,31429
1792,31443
1793,31435
1794,31434
1795,31436
1796,31426
1797,31465
1798,31421
1799,31431
1800,31418
1801,31447
1802,31464
1803,31459
1804,31460
1805,31441
1806,31442
1807,31438
1808,31437
1809,31439
1810,31415
1811,31427
1812,31428
1813,31433
1814,31432
1815,31468
1816,31440
1817,31469
1818,31473
1819,31816
1820,31810
1821,31806
1822,31810
1823,31811
1824,31815
1825,31807
1826,31851
1827,31803
1828,31857
1829,31858
1830,31858
1831,31858
1832,31845
1833,31817
1834,31859
1835,31819
1836,31827
1837,31853
1838,31809
1839,31856
1840,31822
1841,31849
1842,31849
1843,31849
1844,31847
1845,31828
1846,31854
1847,31825
1848,31855
1849,31823
1850,31813
1851,31864
1852,31845
1853,31848
1854,31823
1855,31826
1856,31863
1857,31865
1858,31801
1859,31824
1860,31805
1861,31833
1862,31846
1863,31860
1864,31837
1865,31836
1866,31838
1867,31829
1868,31861
1869,31821
1870,31802
1871,31817
1872,31830
1873,31862
1874,31843
1875,31844
1876,31840
1877,31839
1878,31841
1879,31820
1880,31831
1881,31832
1882,31835
1883,31834
1884,31866
1885,31842
1886,31867
1887,31868
1888,31871
1889,32204
1890,32254
1891,32201
1892,32205
1893,32203
1894,32207
1895,32202
1896,32249
1897,32206
1898,32248
1899,32209
1900,32250
1901,32242
1902,32255
1903,32255
1904,32255
1905,32208
1906,32253
1907,32219
1908,32215
1909,32252
1910,32261
1911,32242
1912,32242
1913,32242
1914,32223
1915,32212
1916,32247
1917,32226
1918,32251
1919,32222
1920,32224
1921,32259
1922,32243
1923,32244
1924,32241
1925,32214
1926,32256
1927,32262
1928,32219
1929,32245
1930,32222
1931,32216
1932,32225
1933,32258
1934,32233
1935,32232
1936,32234
1937,32221
1938,32260
1939,32220
1940,32229
1941,32263
1942,32217
1943,32257
1944,32239
1945,32240
1946,32236
1947,32235
1948,32237
1949,32216
1950,32227
1951,32228
1952,32230
1953,32231
1954,32264
1955,32238
1956,32265
1957,32268
1958,32401
1959,32401
1960,32403
1961,32402
1962,32420
1963,32403
1964,32423
1965,32402
1966,32420
1967,32411
1968,32420
1969,32404
1970,32422
1971,32424
1972,32425
1973,32418
1974,32410
1975,32432
1976,32408
1977,32426
1978,32409
1979,32428
1980,32419
1981,32405
1982,32429
1983,32406
1984,32431
1985,32407
1986,32427
1987,32412
1988,32430
1989,32416
1990,32415
1991,32417
1992,32413
1993,32414
1994,32433
1995,32611
1996,32601
1997,32607
1998,32613
1999,32639
2000,32602
2001,32635
2002,32609
2003,32638
2004,32613
2005,32639
2006,32629
2007,32646
2008,32646
2009,32646
2010,32603
2011,32609
2012,32638
2013,32619
2014,32611
2015,32604
2016,32636
2017,32629
2018,32629
2019,32629
2020,32631
2021,32610
2022,32637
2023,32640
2024,32641
2025,32616
2026,32605
2027,32648
2028,32630
2029,32632
2030,32644
2031,32645
2032,32649
2033,32620
2034,32616
2035,32618
2036,32624
2037,32631
2038,32625
2039,32617
2040,32647
2041,32604
2042,32606
2043,32622
2044,32642
2045,32643
2046,32627
2047,32650
2048,32628
2049,32651
2050,32621
2051,32623
2052,32626
2053,32652
2054,32655
2055,32806
2056,32807
2057,32801
2058,32801
2059,32812
2060,32835
2061,32802
2062,32838
2063,32808
2064,32834
2065,32841
2066,32813
2067,32833
2068,32819
2069,32803
2070,32836
2071,32809
2072,32832
2073,32831
2074,32831
2075,32831
2076,32804
2077,32837
2078,32814
2079,32844
2080,32818
2081,32830
2082,32829
2083,32810
2084,32845
2085,32820
2086,32817
2087,32822
2088,32805
2089,32843
2090,32824
2091,32823
2092,32825
2093,32811
2094,32815
2095,32842
2096,32816
2097,32839
2098,32840
2099,32827
2100,32826
2101,32828
2102,32846
2103,32821
2104,32847
2105,32848
2106,33001
2107,33001
2108,33002
2109,33002
2110,33016
2111,33003
2112,33018
2113,33022
2114,33022
2115,33022
2116,33003
2117,33005
2118,33003
2119,33019
2120,33015
2121,33020
2122,33021
2123,33006
2124,33017
2125,33003
2126,33018
2127,33005
2128,33064
2129,33008
2130,33023
2131,33024
2132,33009
2133,33006
2134,33017
2135,33013
2136,33014
2137,33007
2138,33010
2139,33011
2140,33012
2141,32654
2142,33401
2143,33402
2144,33403
2145,33402
2146,33404
2147,33405
2148,33406
2149,33405
2150,33406
2151,33407
2152,33408
2153,33409
2154,33409
2155,33409
2156,33410
2157,33411
2158,33412
2159,33413
2160,33410
2161,33411
2162,33414
2163,33414
2164,33414
2165,33415
2166,33416
2167,33417
2168,33418
2169,33416
2170,33417
2171,33419
2172,33420
2173,33421
2174,33422
2175,33423
2176,33424
2177,33425
2178,33426
2179,33427
2180,33428
2181,33429
2182,33430
2183,33431
2184,33432
2185,33433
2186,33434
2187,33435
2188,33436
2189,33433
2190,33434
2191,33437
2192,33438
2193,33439
2194,33440
2195,33441
2196,33442
2197,33443
2198,33444
2199,33445
2200,33446
2201,33447
2202,33448
2203,33449
2204,33450
2205,33451
2206,33452
2207,33466
2208,33467
2209,33453
2210,33454
2211,33455
2212,33456
2213,33457
2214,33458
2215,33459
2216,33460
2217,33464
2218,33465
2219,30017
2220,30086
2221,30046
2222,30044
2223,30045
2224,30030
2225,30031
2226,30021
2227,30029
2228,30001
2229,30007
2230,30003
2231,30004
2232,30013
2233,30019
2234,30060
2235,30070
2236,30023
2237,30027
2238,30017
2239,30005
2240,30062
2241,30015
2242,30013
2243,30063
2244,30021
2245,30032
2246,30012
2247,30064
2248,30069
2249,30068
2250,30008
2251,30067
2252,30009
2253,30079
2254,30058
2255,30018
2256,30057
2257,30025
2258,30066
2259,30035
2260,30006
2261,30065
2262,30014
2263,30080
2264,30004
2265,30020
2266,30061
2267,30059
2268,30041
2269,30084
2270,30010
2271,30049
2272,30085
2273,30060
2274,30043
2275,30042
2276,30038
2277,30036
2278,30028
2279,30073
2280,30074
2281,30051
2282,30054
2283,30050
2284,30053
2285,30052
2286,30055
2287,30033
2288,30081
2289,30026
2290,30047
2291,30048
2292,30037
2293,30039
2294,30040
2295,30082
2296,30075
2297,30076
2298,30071
2299,30072
2300,30034
2301,30096
2302,30078
2303,30039
2304,30083
2305,30087
2306,30056
2307,30110
2308,30089
2309,30090
2310,0
2311,30093
2312,0
2313,0
2314,35001
2315,35002
2316,35002
2317,35003
2318,35004
2319,35006
2320,35005
2321,35009
2322,35007
2323,35008
2324,35011
2325,35009
2326,35010
2327,35012
2328,35051
2329,35051
2330,35051
2331,35052
2332,35052
2333,35052
2334,35053
2335,35053
2336,35053
2337,35054
2338,35053
2339,35055
2340,35106
2341,35101
2342,35101
2343,35103
2344,35102
2345,35102
2346,35104
2347,35107
2348,35108
2349,35057
2350,35109
2351,35108
2352,35109
2353,35110
2354,35111
2355,35151
2356,35151
2357,35151
2358,35152
2359,35152
2360,35152
2361,35153
2362,35153
2363,35154
2364,35153
2365,35155
2366,35203
2367,35201
2368,35201
2369,35204
2370,35202
2371,35202
2372,35205
2373,35206
2374,35207
2375,35058
2376,35207
2377,35208
2378,35209
2379,35210
2380,35251
2381,35251
2382,35251
2383,35252
2384,35252
2385,35252
2386,35255
2387,35255
2388,35253
2389,35255
2390,35254
2391,35301
2392,35302
2393,35302
2394,35304
2395,35303
2396,35303
2397,35305
2398,35306
2399,35306
2400,35307
2401,35211
2402,35308
2403,35309
2404,35310
2405,35352
2406,35352
2407,35352
2408,35351
2409,35351
2410,35351
2411,35353
2412,35353
2413,35354
2414,35353
2415,35355
2416,35404
2417,35401
2418,35401
2419,35402
2420,35403
2421,35405
2422,35406
2423,35403
2424,35405
2425,35407
2426,35410
2427,35408
2428,35409
2429,35411
2430,35451
2431,35451
2432,35451
2433,35452
2434,35452
2435,35452
2436,35454
2437,35454
2438,35454
2439,35455
2440,35454
2441,35456
2442,35501
2443,35501
2444,35509
2445,35509
2446,35506
2447,35506
2448,35507
2449,35508
2450,35505
2451,35509
2452,35508
2453,35504
2454,35510
2455,35511
2456,35551
2457,35551
2458,35551
2459,35551
2460,35553
2461,35553
2462,35552
2463,35552
2464,35555
2465,35552
2466,35556
2467,35604
2468,35601
2469,35601
2470,35602
2471,35602
2472,35603
2473,35605
2474,35605
2475,35607
2476,35608
2477,35602
2478,35606
2479,35609
2480,35610
2481,35651
2482,35651
2483,35651
2484,35652
2485,35652
2486,35652
2487,35655
2488,35652
2489,35655
2490,35653
2491,35655
2492,35654
2493,35704
2494,35701
2495,35701
2496,35702
2497,35703
2498,35705
2499,35706
2500,35707
2501,35708
2502,35709
2503,35710
2504,35712
2505,35711
2506,35713
